book,book_abbr,book_order,chapter,chapter_abbr,chapter_order,image_urls,images
The Fires of Heaven,TFOH,6,"Chapter 43: This Place, This Day",3,292,https://library.tarvalon.net/images/thumb/8/86/Aes_Sedai_Symbol_Chapter_Icon.png/150px-Aes_Sedai_Symbol_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/8/86/Aes_Sedai_Symbol_Chapter_Icon.png/150px-Aes_Sedai_Symbol_Chapter_Icon.png', 'path': 'full/6d5ec470e68c0e338607ae5dc2220ac358de7543.jpg', 'checksum': 'aeb9d9459372a3533f49db497382c687'}]"
The Fires of Heaven,TFOH,6,Chapter 45: After the Storm,5,294,https://library.tarvalon.net/images/thumb/c/ce/Rising_Sun_Chapter_Icon.png/210px-Rising_Sun_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/c/ce/Rising_Sun_Chapter_Icon.png/210px-Rising_Sun_Chapter_Icon.png', 'path': 'full/58d82a3841c18e6c738fedb760ed23f91a88702b.jpg', 'checksum': '6417c8b13ba9d3b9f42d9f560522fd4b'}]"
The Fires of Heaven,TFOH,6,Chapter 42: Before the Arrow,2,291,https://library.tarvalon.net/images/thumb/2/2b/Dice_Chapter_Icon.png/150px-Dice_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/2b/Dice_Chapter_Icon.png/150px-Dice_Chapter_Icon.png', 'path': 'full/b0961f91832bbbd699eb721a0db2bfd90ea42502.jpg', 'checksum': '0bae35c5536187585aa5694f44a0baed'}]"
The Fires of Heaven,TFOH,6,Chapter 41: The Craft of Kin Tovere,1,290,https://library.tarvalon.net/images/thumb/c/ce/Rising_Sun_Chapter_Icon.png/210px-Rising_Sun_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/c/ce/Rising_Sun_Chapter_Icon.png/210px-Rising_Sun_Chapter_Icon.png', 'path': 'full/58d82a3841c18e6c738fedb760ed23f91a88702b.jpg', 'checksum': '6417c8b13ba9d3b9f42d9f560522fd4b'}]"
The Fires of Heaven,TFOH,6,Chapter 40: The Wheel Weaves,0,289,https://library.tarvalon.net/images/thumb/9/9d/Sunburst_Chapter_Icon.png/150px-Sunburst_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/9/9d/Sunburst_Chapter_Icon.png/150px-Sunburst_Chapter_Icon.png', 'path': 'full/f7da70be5354334fc38dcea713ba45aa46e89f86.jpg', 'checksum': '106adb1cc6d2473833ffccfa9366d835'}]"
The Fires of Heaven,TFOH,6,Chapter 39: Encounters in Samara,9,288,https://library.tarvalon.net/images/thumb/5/58/Dragon_Chapter_Icon.png/300px-Dragon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/5/58/Dragon_Chapter_Icon.png/300px-Dragon_Chapter_Icon.png', 'path': 'full/ed0773bbe7571d3225d5936ad6e2e335beb2205c.jpg', 'checksum': '5d577e48a84d99340ee361c8057794e1'}]"
The Fires of Heaven,TFOH,6,Chapter 37: Performances in Samara,7,286,https://library.tarvalon.net/images/thumb/7/76/Lion_Chapter_Icon.png/150px-Lion_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/7/76/Lion_Chapter_Icon.png/150px-Lion_Chapter_Icon.png', 'path': 'full/808bf5d12d03d3f70f526c171e2d11d6e60da030.jpg', 'checksum': '5e946bb89b5bcfa03bfc1c52016de9a6'}]"
The Fires of Heaven,TFOH,6,Chapter 38: An Old Aquaintance,8,287,https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png', 'path': 'full/264340201cf4b0e32abe565233b52a6c6ff75150.jpg', 'checksum': '9d000d351e3a21d1e2e2771cc93a1d70'}]"
The Fires of Heaven,TFOH,6,Chapter 36: A New Name,6,285,https://library.tarvalon.net/images/thumb/d/de/S%27redit_Chapter_Icon.png/150px-S%27redit_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/d/de/S%27redit_Chapter_Icon.png/150px-S%27redit_Chapter_Icon.png', 'path': 'full/7d2e1c4a94c82f037b1976752dc836ce4f105892.jpg', 'checksum': 'a6c081f5808ea6c802b82212077f357b'}]"
The Fires of Heaven,TFOH,6,Chapter 35: Ripped Away,5,284,https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png', 'path': 'full/264340201cf4b0e32abe565233b52a6c6ff75150.jpg', 'checksum': '9d000d351e3a21d1e2e2771cc93a1d70'}]"
The Fires of Heaven,TFOH,6,Chapter 33: A Question of Crimson,3,282,https://library.tarvalon.net/images/thumb/d/de/S%27redit_Chapter_Icon.png/150px-S%27redit_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/d/de/S%27redit_Chapter_Icon.png/150px-S%27redit_Chapter_Icon.png', 'path': 'full/7d2e1c4a94c82f037b1976752dc836ce4f105892.jpg', 'checksum': 'a6c081f5808ea6c802b82212077f357b'}]"
The Fires of Heaven,TFOH,6,Chapter 34: A Silver Arrow,4,283,https://library.tarvalon.net/images/thumb/2/23/Dream_Ter%27angreal_Chapter_Icon.png/150px-Dream_Ter%27angreal_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/23/Dream_Ter%27angreal_Chapter_Icon.png/150px-Dream_Ter%27angreal_Chapter_Icon.png', 'path': 'full/7ffad5ad5de25de0bb841f17cb40321d158cbff7.jpg', 'checksum': '56cc654336727caa44e31c7fd71ed9a0'}]"
The Fires of Heaven,TFOH,6,Chapter 31: The Far Snows,1,280,https://library.tarvalon.net/images/thumb/a/af/Spear_and_Shield_Chapter_Icon.png/330px-Spear_and_Shield_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/a/af/Spear_and_Shield_Chapter_Icon.png/330px-Spear_and_Shield_Chapter_Icon.png', 'path': 'full/56fa5b7fe9f28141ed20ebb1d054b9e969f9343c.jpg', 'checksum': 'fb3d65c762426f0646cf090bf4805183'}]"
The Fires of Heaven,TFOH,6,Chapter 30: A Wager,0,279,https://library.tarvalon.net/images/thumb/5/58/Dragon_Chapter_Icon.png/300px-Dragon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/5/58/Dragon_Chapter_Icon.png/300px-Dragon_Chapter_Icon.png', 'path': 'full/ed0773bbe7571d3225d5936ad6e2e335beb2205c.jpg', 'checksum': '5d577e48a84d99340ee361c8057794e1'}]"
The Fires of Heaven,TFOH,6,Chapter 32: A Short Spear,2,281,https://library.tarvalon.net/images/thumb/2/26/Seanchan_Helmet_Chapter_Icon.png/150px-Seanchan_Helmet_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/26/Seanchan_Helmet_Chapter_Icon.png/150px-Seanchan_Helmet_Chapter_Icon.png', 'path': 'full/e33d57eb71d2e785671a7a343ce0cb98edebb8d9.jpg', 'checksum': 'c9ed30635fdcd98b6e86a0750c7289a2'}]"
The Fires of Heaven,TFOH,6,Chapter 29: Memories of Saldaea,9,278,https://library.tarvalon.net/images/thumb/2/22/Two_Ravens_Chapter_Icon.png/360px-Two_Ravens_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/22/Two_Ravens_Chapter_Icon.png/360px-Two_Ravens_Chapter_Icon.png', 'path': 'full/64948d1f0bd23efcc568cb556226538b7ca27931.jpg', 'checksum': '096d664239cdd8d581f994fd53295e6f'}]"
The Fires of Heaven,TFOH,6,Chapter 28: Trapped,8,277,https://library.tarvalon.net/images/thumb/5/5b/Bull_Chapter_Icon.png/175px-Bull_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/5/5b/Bull_Chapter_Icon.png/175px-Bull_Chapter_Icon.png', 'path': 'full/9a4ee5f0a87f3e50945b053d49e8b8dc82f6a340.jpg', 'checksum': 'b607cd1b55e833d925bc5365a1283bf6'}]"
The Fires of Heaven,TFOH,6,Chapter 27: The Practice of Diffidence,7,276,https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png', 'path': 'full/c8b3986cd2adc5925fa128283a140921d2dd1a63.jpg', 'checksum': 'b5ba643bdd95c00cb03e105ff5d758af'}]"
The Fires of Heaven,TFOH,6,Chapter 26: Sallie Daera,6,275,https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png', 'path': 'full/264340201cf4b0e32abe565233b52a6c6ff75150.jpg', 'checksum': '9d000d351e3a21d1e2e2771cc93a1d70'}]"
The Fires of Heaven,TFOH,6,Chapter 24: A Message Sent,4,273,https://library.tarvalon.net/images/thumb/c/ce/Rising_Sun_Chapter_Icon.png/210px-Rising_Sun_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/c/ce/Rising_Sun_Chapter_Icon.png/210px-Rising_Sun_Chapter_Icon.png', 'path': 'full/58d82a3841c18e6c738fedb760ed23f91a88702b.jpg', 'checksum': '6417c8b13ba9d3b9f42d9f560522fd4b'}]"
The Fires of Heaven,TFOH,6,Chapter 25: Dreams of Galad,5,274,https://library.tarvalon.net/images/thumb/2/23/Dream_Ter%27angreal_Chapter_Icon.png/150px-Dream_Ter%27angreal_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/23/Dream_Ter%27angreal_Chapter_Icon.png/150px-Dream_Ter%27angreal_Chapter_Icon.png', 'path': 'full/7ffad5ad5de25de0bb841f17cb40321d158cbff7.jpg', 'checksum': '56cc654336727caa44e31c7fd71ed9a0'}]"
The Fires of Heaven,TFOH,6,Chapter 22: Birdcalls by Night,2,271,https://library.tarvalon.net/images/thumb/1/1e/Trolloc_Chapter_Icon.png/375px-Trolloc_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/1/1e/Trolloc_Chapter_Icon.png/375px-Trolloc_Chapter_Icon.png', 'path': 'full/7748b767b4ead7bf1e93f87f4e07f37612ce2607.jpg', 'checksum': 'abcfbd287e3cb5b921e117e3724e5b73'}]"
The Fires of Heaven,TFOH,6,"Chapter 23: ""The Fifth, I Give You""",3,272,https://library.tarvalon.net/images/thumb/5/58/Dragon_Chapter_Icon.png/300px-Dragon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/5/58/Dragon_Chapter_Icon.png/300px-Dragon_Chapter_Icon.png', 'path': 'full/ed0773bbe7571d3225d5936ad6e2e335beb2205c.jpg', 'checksum': '5d577e48a84d99340ee361c8057794e1'}]"
The Fires of Heaven,TFOH,6,Chapter 21: The Gift of a Blade,1,270,https://library.tarvalon.net/images/thumb/c/ce/Rising_Sun_Chapter_Icon.png/210px-Rising_Sun_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/c/ce/Rising_Sun_Chapter_Icon.png/210px-Rising_Sun_Chapter_Icon.png', 'path': 'full/58d82a3841c18e6c738fedb760ed23f91a88702b.jpg', 'checksum': '6417c8b13ba9d3b9f42d9f560522fd4b'}]"
The Fires of Heaven,TFOH,6,Chapter 20: Jangai Pass,0,269,https://library.tarvalon.net/images/thumb/8/86/Aes_Sedai_Symbol_Chapter_Icon.png/150px-Aes_Sedai_Symbol_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/8/86/Aes_Sedai_Symbol_Chapter_Icon.png/150px-Aes_Sedai_Symbol_Chapter_Icon.png', 'path': 'full/6d5ec470e68c0e338607ae5dc2220ac358de7543.jpg', 'checksum': 'aeb9d9459372a3533f49db497382c687'}]"
The Fires of Heaven,TFOH,6,Chapter 18: A Hound of Darkness,8,267,https://library.tarvalon.net/images/thumb/a/a1/Silhouettes_Chapter_Icon.png/150px-Silhouettes_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/a/a1/Silhouettes_Chapter_Icon.png/150px-Silhouettes_Chapter_Icon.png', 'path': 'full/d9b3f399a7d23a071d34c54808d8adc7c4decf7d.jpg', 'checksum': '71eb11f2aa71821ab86664fd82a6f9fc'}]"
The Fires of Heaven,TFOH,6,Chapter 19: Memories,9,268,https://library.tarvalon.net/images/thumb/1/17/Ruby_Dagger_Chapter_Icon.png/300px-Ruby_Dagger_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/1/17/Ruby_Dagger_Chapter_Icon.png/300px-Ruby_Dagger_Chapter_Icon.png', 'path': 'full/8a0c13e2da73fb8318c9bc4fab323d91ec21c5f4.jpg', 'checksum': 'b208267eb334a7da68a85d323a868b83'}]"
The Fires of Heaven,TFOH,6,Chapter 16: An Unexpected Offer,6,265,https://library.tarvalon.net/images/thumb/9/9d/Sunburst_Chapter_Icon.png/150px-Sunburst_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/9/9d/Sunburst_Chapter_Icon.png/150px-Sunburst_Chapter_Icon.png', 'path': 'full/f7da70be5354334fc38dcea713ba45aa46e89f86.jpg', 'checksum': '106adb1cc6d2473833ffccfa9366d835'}]"
The Fires of Heaven,TFOH,6,Chapter 17: Heading West,7,266,https://library.tarvalon.net/images/thumb/d/de/S%27redit_Chapter_Icon.png/150px-S%27redit_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/d/de/S%27redit_Chapter_Icon.png/150px-S%27redit_Chapter_Icon.png', 'path': 'full/7d2e1c4a94c82f037b1976752dc836ce4f105892.jpg', 'checksum': 'a6c081f5808ea6c802b82212077f357b'}]"
The Fires of Heaven,TFOH,6,Chapter 15: What Can Be Learned in Dreams,5,264,https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png', 'path': 'full/c8b3986cd2adc5925fa128283a140921d2dd1a63.jpg', 'checksum': 'b5ba643bdd95c00cb03e105ff5d758af'}]"
The Fires of Heaven,TFOH,6,Chapter 12: An Old Pipe,2,261,https://library.tarvalon.net/images/thumb/5/5b/Bull_Chapter_Icon.png/175px-Bull_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/5/5b/Bull_Chapter_Icon.png/175px-Bull_Chapter_Icon.png', 'path': 'full/9a4ee5f0a87f3e50945b053d49e8b8dc82f6a340.jpg', 'checksum': 'b607cd1b55e833d925bc5365a1283bf6'}]"
The Fires of Heaven,TFOH,6,Chapter 13: A Small Room in Sienda,3,262,https://library.tarvalon.net/images/thumb/d/de/S%27redit_Chapter_Icon.png/150px-S%27redit_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/d/de/S%27redit_Chapter_Icon.png/150px-S%27redit_Chapter_Icon.png', 'path': 'full/7d2e1c4a94c82f037b1976752dc836ce4f105892.jpg', 'checksum': 'a6c081f5808ea6c802b82212077f357b'}]"
The Fires of Heaven,TFOH,6,Chapter 10: Figs and Mice,0,259,https://library.tarvalon.net/images/thumb/3/30/Harp_Chapter_Icon.png/150px-Harp_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/30/Harp_Chapter_Icon.png/150px-Harp_Chapter_Icon.png', 'path': 'full/9aa3730570006a87eb9b778031af0138ce3c639f.jpg', 'checksum': '3380c30014d092ddb10447be11385470'}]"
The Fires of Heaven,TFOH,6,Chapter 11: The Nine Horse Hitch,1,260,https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png', 'path': 'full/c8b3986cd2adc5925fa128283a140921d2dd1a63.jpg', 'checksum': 'b5ba643bdd95c00cb03e105ff5d758af'}]"
The Fires of Heaven,TFOH,6,Chapter 14: Meeting,4,263,https://library.tarvalon.net/images/thumb/2/23/Dream_Ter%27angreal_Chapter_Icon.png/150px-Dream_Ter%27angreal_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/23/Dream_Ter%27angreal_Chapter_Icon.png/150px-Dream_Ter%27angreal_Chapter_Icon.png', 'path': 'full/7ffad5ad5de25de0bb841f17cb40321d158cbff7.jpg', 'checksum': '56cc654336727caa44e31c7fd71ed9a0'}]"
The Fires of Heaven,TFOH,6,Chapter 9: A Signal,,258,https://library.tarvalon.net/images/thumb/0/09/Trefoil_Leaf_Chapter_Icon.png/150px-Trefoil_Leaf_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/0/09/Trefoil_Leaf_Chapter_Icon.png/150px-Trefoil_Leaf_Chapter_Icon.png', 'path': 'full/f8c06d5d1c5726aeb67d41446b071803a3068eab.jpg', 'checksum': 'ef69a7a7b319a37a907005ef37ebfdee'}]"
The Fires of Heaven,TFOH,6,Chapter 8: Over the Border,,257,https://library.tarvalon.net/images/thumb/9/9d/Sunburst_Chapter_Icon.png/150px-Sunburst_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/9/9d/Sunburst_Chapter_Icon.png/150px-Sunburst_Chapter_Icon.png', 'path': 'full/f7da70be5354334fc38dcea713ba45aa46e89f86.jpg', 'checksum': '106adb1cc6d2473833ffccfa9366d835'}]"
The Fires of Heaven,TFOH,6,Chapter 7: A Departure,,256,https://library.tarvalon.net/images/thumb/5/58/Dragon_Chapter_Icon.png/300px-Dragon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/5/58/Dragon_Chapter_Icon.png/300px-Dragon_Chapter_Icon.png', 'path': 'full/ed0773bbe7571d3225d5936ad6e2e335beb2205c.jpg', 'checksum': '5d577e48a84d99340ee361c8057794e1'}]"
The Fires of Heaven,TFOH,6,Chapter 6: Gateways,,255,https://library.tarvalon.net/images/thumb/1/11/Crescent_Moon_and_Stars_Chapter_Icon.png/150px-Crescent_Moon_and_Stars_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/1/11/Crescent_Moon_and_Stars_Chapter_Icon.png/150px-Crescent_Moon_and_Stars_Chapter_Icon.png', 'path': 'full/4304e341ab3efe55d3caf3abf098df7c9344c53b.jpg', 'checksum': 'aacd69e11dfa2c380eb3936e381977b7'}]"
The Fires of Heaven,TFOH,6,Chapter 5: Among the Wise Ones,,254,https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png', 'path': 'full/c8b3986cd2adc5925fa128283a140921d2dd1a63.jpg', 'checksum': 'b5ba643bdd95c00cb03e105ff5d758af'}]"
The Fires of Heaven,TFOH,6,Chapter 4: Twilight,,253,https://library.tarvalon.net/images/thumb/a/af/Spear_and_Shield_Chapter_Icon.png/330px-Spear_and_Shield_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/a/af/Spear_and_Shield_Chapter_Icon.png/330px-Spear_and_Shield_Chapter_Icon.png', 'path': 'full/56fa5b7fe9f28141ed20ebb1d054b9e969f9343c.jpg', 'checksum': 'fb3d65c762426f0646cf090bf4805183'}]"
The Fires of Heaven,TFOH,6,Chapter 3: Pale Shadows,,252,https://library.tarvalon.net/images/thumb/2/2b/Dice_Chapter_Icon.png/150px-Dice_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/2b/Dice_Chapter_Icon.png/150px-Dice_Chapter_Icon.png', 'path': 'full/b0961f91832bbbd699eb721a0db2bfd90ea42502.jpg', 'checksum': '0bae35c5536187585aa5694f44a0baed'}]"
The Fires of Heaven,TFOH,6,Chapter 2: Rhuidean,,251,https://library.tarvalon.net/images/thumb/5/58/Dragon_Chapter_Icon.png/300px-Dragon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/5/58/Dragon_Chapter_Icon.png/300px-Dragon_Chapter_Icon.png', 'path': 'full/ed0773bbe7571d3225d5936ad6e2e335beb2205c.jpg', 'checksum': '5d577e48a84d99340ee361c8057794e1'}]"
The Fires of Heaven,TFOH,6,Prologue: The First Sparks Fall,Prologue,249,https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png', 'path': 'full/264340201cf4b0e32abe565233b52a6c6ff75150.jpg', 'checksum': '9d000d351e3a21d1e2e2771cc93a1d70'}]"
The Fires of Heaven,TFOH,6,Chapter 1: Fanning the Sparks,,250,https://library.tarvalon.net/images/thumb/7/76/Lion_Chapter_Icon.png/150px-Lion_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/7/76/Lion_Chapter_Icon.png/150px-Lion_Chapter_Icon.png', 'path': 'full/808bf5d12d03d3f70f526c171e2d11d6e60da030.jpg', 'checksum': '5e946bb89b5bcfa03bfc1c52016de9a6'}]"
The Shadow Rising,TSR,5,Chapter 58: The Traps of Rhuidean,8,248,https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png', 'path': 'full/264340201cf4b0e32abe565233b52a6c6ff75150.jpg', 'checksum': '9d000d351e3a21d1e2e2771cc93a1d70'}]"
The Shadow Rising,TSR,5,Chapter 56: Goldeneyes,6,246,https://library.tarvalon.net/images/thumb/4/40/Wolf_Chapter_Icon.png/180px-Wolf_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/4/40/Wolf_Chapter_Icon.png/180px-Wolf_Chapter_Icon.png', 'path': 'full/01e1d31af6682f01e416b6eaf6863ba3535abb17.jpg', 'checksum': '74de655bbf687710113ffb076f121468'}]"
The Shadow Rising,TSR,5,Chapter 57: A Breaking in the Three-fold Land,7,247,https://library.tarvalon.net/images/thumb/a/af/Spear_and_Shield_Chapter_Icon.png/330px-Spear_and_Shield_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/a/af/Spear_and_Shield_Chapter_Icon.png/330px-Spear_and_Shield_Chapter_Icon.png', 'path': 'full/56fa5b7fe9f28141ed20ebb1d054b9e969f9343c.jpg', 'checksum': 'fb3d65c762426f0646cf090bf4805183'}]"
The Shadow Rising,TSR,5,Chapter 55: Into the Deep,5,245,https://library.tarvalon.net/images/thumb/f/fa/Waves_Chapter_Icon.png/150px-Waves_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/f/fa/Waves_Chapter_Icon.png/150px-Waves_Chapter_Icon.png', 'path': 'full/71b1b596c5ad1e28ab8ece0e6d07e58b1a2b708f.jpg', 'checksum': 'ca4d79e90c25f2a4355bfa13b8c445db'}]"
The Shadow Rising,TSR,5,Chapter 53: The Price of a Departure,3,243,https://library.tarvalon.net/images/thumb/4/40/Wolf_Chapter_Icon.png/180px-Wolf_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/4/40/Wolf_Chapter_Icon.png/180px-Wolf_Chapter_Icon.png', 'path': 'full/01e1d31af6682f01e416b6eaf6863ba3535abb17.jpg', 'checksum': '74de655bbf687710113ffb076f121468'}]"
The Shadow Rising,TSR,5,Chapter 54: Into the Palace,4,244,https://library.tarvalon.net/images/thumb/a/a1/Silhouettes_Chapter_Icon.png/150px-Silhouettes_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/a/a1/Silhouettes_Chapter_Icon.png/150px-Silhouettes_Chapter_Icon.png', 'path': 'full/d9b3f399a7d23a071d34c54808d8adc7c4decf7d.jpg', 'checksum': '71eb11f2aa71821ab86664fd82a6f9fc'}]"
The Shadow Rising,TSR,5,Chapter 52: Need,2,242,https://library.tarvalon.net/images/thumb/2/23/Dream_Ter%27angreal_Chapter_Icon.png/150px-Dream_Ter%27angreal_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/23/Dream_Ter%27angreal_Chapter_Icon.png/150px-Dream_Ter%27angreal_Chapter_Icon.png', 'path': 'full/7ffad5ad5de25de0bb841f17cb40321d158cbff7.jpg', 'checksum': '56cc654336727caa44e31c7fd71ed9a0'}]"
The Shadow Rising,TSR,5,Chapter 51: Revelations in Tanchico,1,241,https://library.tarvalon.net/images/thumb/2/26/Seanchan_Helmet_Chapter_Icon.png/150px-Seanchan_Helmet_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/26/Seanchan_Helmet_Chapter_Icon.png/150px-Seanchan_Helmet_Chapter_Icon.png', 'path': 'full/e33d57eb71d2e785671a7a343ce0cb98edebb8d9.jpg', 'checksum': 'c9ed30635fdcd98b6e86a0750c7289a2'}]"
The Shadow Rising,TSR,5,Chapter 49: Cold Rocks Hold,9,239,https://library.tarvalon.net/images/thumb/a/af/Spear_and_Shield_Chapter_Icon.png/330px-Spear_and_Shield_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/a/af/Spear_and_Shield_Chapter_Icon.png/330px-Spear_and_Shield_Chapter_Icon.png', 'path': 'full/56fa5b7fe9f28141ed20ebb1d054b9e969f9343c.jpg', 'checksum': 'fb3d65c762426f0646cf090bf4805183'}]"
The Shadow Rising,TSR,5,Chapter 48: An Offer Refused,8,238,https://library.tarvalon.net/images/thumb/a/af/Spear_and_Shield_Chapter_Icon.png/330px-Spear_and_Shield_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/a/af/Spear_and_Shield_Chapter_Icon.png/330px-Spear_and_Shield_Chapter_Icon.png', 'path': 'full/56fa5b7fe9f28141ed20ebb1d054b9e969f9343c.jpg', 'checksum': 'fb3d65c762426f0646cf090bf4805183'}]"
